Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-2025-10139,2025-01-17,2025-01-22,First Class,CUST-144,Robert Armstrong,Home Office,United States,South Jodiborough,Kentucky,East,Office Supplies,Paper,Paper - Model Whom,1484.14,5,0.2,365.47
CA-2025-10140,2023-03-14,2023-03-17,Standard Class,CUST-295,Raymond Holmes,Home Office,United States,North Angelaburgh,Michigan,East,Furniture,Tables,Tables - Model Quality,1102.03,4,0.1,259.57
CA-2025-10141,2024-04-19,2024-04-22,First Class,CUST-126,Kimberly Gross,Consumer,United States,Holmesbury,New York,East,Office Supplies,Art,Art - Model Eye,1493.32,4,0.1,565.03
CA-2025-10142,2025-10-14,2025-10-17,Same Day,CUST-272,James Brown,Corporate,United States,South Douglaston,Nevada,East,Furniture,Tables,Tables - Model Avoid,684.69,8,0.5,169.32
CA-2025-10143,2025-11-07,2025-11-11,Same Day,CUST-263,Rebecca Boyd,Corporate,United States,South Alantown,New Hampshire,East,Furniture,Tables,Tables - Model South,1353.93,7,0.1,394.73
CA-2025-10144,2025-02-12,2025-02-13,Standard Class,CUST-218,Edward Porter,Corporate,United States,Brianberg,West Virginia,West,Office Supplies,Art,Art - Model Him,1187.93,2,0.1,412.32
CA-2025-10145,2025-09-17,2025-09-21,Second Class,CUST-207,David Chapman,Corporate,United States,Murphyview,Nevada,South,Office Supplies,Paper,Paper - Model Account,1266.77,9,0.3,260.33
CA-2025-10146,2025-11-15,2025-11-18,Same Day,CUST-185,Laura Ward,Home Office,United States,Port Austinfurt,Hawaii,East,Electronics,Accessories,Accessories - Model Job,838.72,1,0.5,64.2
CA-2025-10147,2023-01-06,2023-01-11,Second Class,CUST-185,Timothy Hughes,Home Office,United States,Port Curtis,Louisiana,South,Furniture,Bookcases,Bookcases - Model Stand,1088.58,2,0.0,367.36
CA-2025-10148,2025-09-11,2025-09-15,Second Class,CUST-107,Jeremy Zuniga,Consumer,United States,Garzaland,Indiana,Central,Furniture,Chairs,Chairs - Model Fight,418.49,6,0.3,135.73
CA-2025-10149,2024-12-03,2024-12-07,Same Day,CUST-138,Michael Forbes,Corporate,United States,Cobbside,Delaware,South,Furniture,Furnishings,Furnishings - Model Student,774.28,8,0.2,157.31
CA-2025-10150,2023-07-29,2023-07-31,First Class,CUST-250,Lynn Pratt,Home Office,United States,Jonesfurt,Kansas,Central,Office Supplies,Binders,Binders - Model Modern,44.8,7,0.2,16.06
CA-2025-10151,2023-09-14,2023-09-18,Standard Class,CUST-276,Shannon Bryan,Home Office,United States,Paulamouth,Oregon,West,Office Supplies,Paper,Paper - Model Job,1392.29,5,0.2,194.09
CA-2025-10152,2025-09-18,2025-09-22,Second Class,CUST-207,Julia White,Corporate,United States,Paulberg,Ohio,Central,Office Supplies,Storage,Storage - Model Out,482.88,3,0.1,208.01
CA-2025-10153,2024-04-02,2024-04-05,Standard Class,CUST-254,Lauren Murphy,Consumer,United States,East Jodi,Maryland,West,Furniture,Chairs,Chairs - Model Because,114.22,8,0.2,32.01
CA-2025-10154,2025-01-10,2025-01-11,First Class,CUST-105,Gary Williamson,Home Office,United States,Macdonaldshire,Hawaii,Central,Office Supplies,Binders,Binders - Model Half,781.72,8,0.2,112.6
CA-2025-10155,2024-03-16,2024-03-18,Standard Class,CUST-146,Ryan Bennett,Home Office,United States,Port Jaredmouth,Vermont,Central,Electronics,Laptops,Laptops - Model Or,921.43,2,0.0,455.08
CA-2025-10156,2023-09-30,2023-10-05,First Class,CUST-294,Carol Warner,Corporate,United States,Yvonnemouth,New Jersey,West,Electronics,Audio,Audio - Model Letter,41.73,6,0.3,13.37
CA-2025-10157,2023-03-22,2023-03-26,Second Class,CUST-243,Curtis Hendricks,Consumer,United States,East Katherineshire,West Virginia,East,Electronics,Audio,Audio - Model Program,221.09,8,0.3,29.17
CA-2025-10158,2025-09-02,2025-09-06,First Class,CUST-158,Luis Martin,Consumer,United States,Brianhaven,Delaware,South,Furniture,Tables,Tables - Model Well,393.86,6,0.5,80.43
CA-2025-10159,2025-07-27,2025-07-31,Standard Class,CUST-258,Tiffany Yu,Home Office,United States,North Brittanystad,Washington,Central,Office Supplies,Binders,Binders - Model Need,472.31,9,0.1,92.02
CA-2025-10160,2024-02-20,2024-02-21,Standard Class,CUST-222,Zachary Petty,Home Office,United States,Batesbury,Alabama,South,Electronics,Accessories,Accessories - Model His,95.61,9,0.3,24.03
CA-2025-10161,2025-05-22,2025-05-27,Standard Class,CUST-264,Suzanne Tran,Home Office,United States,Stantonport,West Virginia,East,Office Supplies,Binders,Binders - Model Wonder,1189.61,2,0.5,285.37
CA-2025-10162,2025-03-30,2025-04-04,Same Day,CUST-237,Donna Ellison,Consumer,United States,South Bethborough,Illinois,Central,Office Supplies,Binders,Binders - Model Economic,666.4,3,0.2,86.21
CA-2025-10163,2025-08-26,2025-08-27,Standard Class,CUST-222,Mikayla Harris,Consumer,United States,Jameschester,Indiana,West,Office Supplies,Art,Art - Model Management,559.36,5,0.3,108.97
CA-2025-10164,2023-08-09,2023-08-14,Standard Class,CUST-131,Tammy Martinez,Consumer,United States,Rossland,Arizona,West,Electronics,Accessories,Accessories - Model Yet,1328.9,1,0.0,619.04
CA-2025-10165,2025-12-07,2025-12-10,Standard Class,CUST-112,Jennifer Simmons,Corporate,United States,East Kathleen,North Carolina,Central,Furniture,Chairs,Chairs - Model Country,765.3,9,0.1,189.58
CA-2025-10166,2024-10-26,2024-10-29,Same Day,CUST-173,Jonathan Vasquez,Corporate,United States,Moorehaven,Louisiana,South,Furniture,Chairs,Chairs - Model Success,553.19,8,0.5,87.32
CA-2025-10167,2024-10-17,2024-10-22,Standard Class,CUST-228,David Fisher,Corporate,United States,Wiseshire,Arkansas,South,Electronics,Audio,Audio - Model Red,1122.8,10,0.3,300.94
CA-2025-10168,2024-04-02,2024-04-04,Same Day,CUST-215,Angela Harrison,Corporate,United States,Hamiltonport,Indiana,Central,Office Supplies,Paper,Paper - Model Data,652.48,4,0.3,123.87
CA-2025-10169,2024-10-02,2024-10-03,Standard Class,CUST-202,Madeline Charles,Home Office,United States,Andrewside,West Virginia,Central,Office Supplies,Art,Art - Model Material,1485.69,7,0.0,238.54
CA-2025-10170,2023-06-13,2023-06-18,Same Day,CUST-292,Valerie Glover,Consumer,United States,Clarkfurt,Ohio,Central,Office Supplies,Art,Art - Model Force,724.06,4,0.3,215.55
CA-2025-10171,2024-10-26,2024-10-27,Standard Class,CUST-219,Stephanie Wilson,Home Office,United States,New Christopher,Missouri,West,Electronics,Laptops,Laptops - Model Social,444.32,7,0.3,133.49
CA-2025-10172,2023-01-11,2023-01-15,Standard Class,CUST-219,Thomas Rodriguez,Consumer,United States,Kristinaborough,Massachusetts,East,Office Supplies,Art,Art - Model Town,918.9,8,0.0,385.15
CA-2025-10173,2023-04-05,2023-04-08,Standard Class,CUST-137,Heather Cruz,Home Office,United States,North Jennifertown,New Hampshire,Central,Office Supplies,Art,Art - Model Model,1279.6,7,0.2,385.45
CA-2025-10174,2024-05-11,2024-05-15,Same Day,CUST-257,William Miller,Corporate,United States,Sarahhaven,Rhode Island,West,Electronics,Accessories,Accessories - Model Health,1441.66,4,0.0,424.89
CA-2025-10175,2025-12-28,2025-12-29,First Class,CUST-125,Kevin Adams,Corporate,United States,East Randyville,Oklahoma,South,Electronics,Laptops,Laptops - Model Assume,1191.62,6,0.1,409.52
CA-2025-10176,2025-11-16,2025-11-19,Same Day,CUST-176,Amanda Williams,Home Office,United States,Keithborough,South Dakota,East,Furniture,Chairs,Chairs - Model So,156.16,4,0.0,23.97
CA-2025-10177,2025-02-19,2025-02-20,Second Class,CUST-292,Haley Norris,Consumer,United States,South Richard,Utah,South,Furniture,Bookcases,Bookcases - Model Mean,518.3,6,0.0,251.93
CA-2025-10178,2023-07-12,2023-07-17,Second Class,CUST-289,Jessica Campbell,Consumer,United States,Williamtown,California,South,Furniture,Bookcases,Bookcases - Model Give,1470.14,2,0.5,365.85
CA-2025-10179,2025-08-04,2025-08-07,Second Class,CUST-135,Robert Gay,Consumer,United States,Brittneyborough,South Dakota,Central,Office Supplies,Binders,Binders - Model Reason,1266.94,9,0.2,344.32
CA-2025-10180,2025-05-14,2025-05-15,Standard Class,CUST-277,Danielle Leblanc,Home Office,United States,Beverlyville,Maine,Central,Electronics,Smartphones,Smartphones - Model Day,684.34,10,0.0,321.49
CA-2025-10181,2023-08-21,2023-08-24,Same Day,CUST-288,Andrea Collier,Home Office,United States,New Garyberg,California,West,Office Supplies,Paper,Paper - Model Black,551.36,2,0.2,170.23
CA-2025-10182,2023-02-22,2023-02-27,Same Day,CUST-288,Shannon Underwood,Consumer,United States,Kaitlynstad,Mississippi,East,Office Supplies,Binders,Binders - Model News,889.53,10,0.5,213.9
CA-2025-10183,2025-02-26,2025-03-03,Standard Class,CUST-197,Sue Newton,Consumer,United States,Lake Tammy,Oklahoma,Central,Office Supplies,Art,Art - Model Red,1456.84,8,0.3,480.49
CA-2025-10184,2025-08-15,2025-08-20,Second Class,CUST-281,Francisco Lamb,Corporate,United States,East Danielhaven,North Dakota,East,Electronics,Smartphones,Smartphones - Model May,1278.48,4,0.0,360.55
CA-2025-10185,2025-11-24,2025-11-26,Second Class,CUST-275,Jennifer Powers,Corporate,United States,Campbellside,Hawaii,West,Office Supplies,Storage,Storage - Model Produce,656.36,8,0.3,181.1
CA-2025-10186,2024-10-15,2024-10-18,Second Class,CUST-201,Jenna Smith,Consumer,United States,Mayostad,Alabama,East,Furniture,Chairs,Chairs - Model Rock,1056.11,1,0.5,183.77
CA-2025-10187,2023-12-16,2023-12-17,Same Day,CUST-200,Mrs. Kelly Craig MD,Home Office,United States,Franciscoville,Louisiana,East,Electronics,Audio,Audio - Model Shoulder,477.94,4,0.0,130.94
CA-2025-10188,2024-07-27,2024-07-29,First Class,CUST-165,Nancy Murphy,Consumer,United States,Danielleberg,South Carolina,Central,Office Supplies,Art,Art - Model Behavior,1293.25,7,0.2,410.79
CA-2025-10189,2025-04-28,2025-04-30,First Class,CUST-278,Denise Jones,Home Office,United States,Port Donna,Texas,West,Furniture,Tables,Tables - Model Interest,588.41,2,0.2,158.05
CA-2025-10190,2023-06-15,2023-06-19,Standard Class,CUST-146,Karen Mclean,Consumer,United States,Michaelchester,New Jersey,East,Office Supplies,Binders,Binders - Model Despite,1378.83,8,0.2,298.83
CA-2025-10191,2024-09-17,2024-09-18,Same Day,CUST-295,Lisa Martin,Consumer,United States,Allisonchester,Florida,East,Electronics,Laptops,Laptops - Model Decade,551.72,8,0.2,122.07
CA-2025-10192,2024-05-29,2024-05-30,First Class,CUST-272,Sharon Woodward,Consumer,United States,East Charles,Hawaii,Central,Furniture,Furnishings,Furnishings - Model Whole,1413.52,3,0.0,646.08
CA-2025-10193,2023-03-03,2023-03-04,First Class,CUST-262,Noah Ball,Home Office,United States,Vanessabury,Wisconsin,Central,Electronics,Laptops,Laptops - Model Reduce,657.76,3,0.5,155.03
CA-2025-10194,2024-09-18,2024-09-23,Standard Class,CUST-110,Karen Cole,Corporate,United States,South Patrick,Kentucky,West,Office Supplies,Art,Art - Model Information,204.68,3,0.2,58.2
CA-2025-10195,2025-11-15,2025-11-20,Second Class,CUST-229,Teresa Moon,Consumer,United States,Watkinsmouth,Washington,Central,Electronics,Audio,Audio - Model Accept,1052.94,5,0.0,479.78
CA-2025-10196,2025-02-11,2025-02-12,Standard Class,CUST-129,Michelle Logan,Corporate,United States,Warnerton,Delaware,East,Office Supplies,Storage,Storage - Model Full,648.15,4,0.5,130.18
CA-2025-10197,2025-09-29,2025-10-04,Same Day,CUST-185,Daniel Hardy,Corporate,United States,New William,Kansas,Central,Office Supplies,Storage,Storage - Model Analysis,445.47,6,0.1,137.54
CA-2025-10198,2024-12-01,2024-12-04,Standard Class,CUST-110,Joseph Brown,Consumer,United States,Lindseyside,Minnesota,West,Office Supplies,Binders,Binders - Model Pm,532.94,5,0.5,85.92
CA-2025-10199,2024-02-26,2024-03-02,Same Day,CUST-247,Elizabeth Barker,Consumer,United States,Hughesfort,Virginia,East,Electronics,Laptops,Laptops - Model Wait,536.74,5,0.3,133.35
CA-2025-10200,2025-07-02,2025-07-03,Standard Class,CUST-266,Hunter Taylor,Corporate,United States,West John,Delaware,Central,Electronics,Accessories,Accessories - Model Current,636.78,2,0.1,180.82
CA-2025-10201,2023-01-18,2023-01-20,First Class,CUST-214,Sherri Guzman,Corporate,United States,Lyonstown,Arizona,East,Electronics,Accessories,Accessories - Model Outside,526.42,8,0.5,105.36
CA-2025-10202,2023-10-29,2023-10-31,Standard Class,CUST-143,Jeffrey Johnson,Corporate,United States,East Trevor,Delaware,Central,Electronics,Laptops,Laptops - Model Choose,614.68,2,0.0,196.5
CA-2025-10203,2024-05-14,2024-05-19,Same Day,CUST-192,Casey David,Consumer,United States,East Eileenburgh,Indiana,Central,Furniture,Bookcases,Bookcases - Model National,1193.18,10,0.0,341.17
CA-2025-10204,2024-01-13,2024-01-15,Second Class,CUST-274,Alison Bates,Consumer,United States,Rachaelland,Colorado,East,Electronics,Audio,Audio - Model Account,135.28,9,0.5,31.64
CA-2025-10205,2024-03-21,2024-03-26,First Class,CUST-145,Valerie Wise,Corporate,United States,South Robert,Michigan,Central,Electronics,Accessories,Accessories - Model Case,430.59,1,0.1,59.45
CA-2025-10206,2024-03-13,2024-03-14,Second Class,CUST-217,Edwin Martinez,Consumer,United States,South Rebecca,Oregon,Central,Electronics,Audio,Audio - Model Old,1470.32,5,0.0,603.79
CA-2025-10207,2025-12-30,2025-12-31,Second Class,CUST-240,Roy Collins,Home Office,United States,Wilsonbury,Oregon,Central,Office Supplies,Storage,Storage - Model Individual,829.99,2,0.0,230.37
CA-2025-10208,2024-08-18,2024-08-22,Standard Class,CUST-163,Megan Marsh,Consumer,United States,Melissafort,Alaska,West,Electronics,Smartphones,Smartphones - Model Fish,462.06,4,0.3,99.33
CA-2025-10209,2023-10-26,2023-10-27,Second Class,CUST-125,Lindsey Morrison,Corporate,United States,Hillbury,Virginia,South,Furniture,Furnishings,Furnishings - Model Right,1230.65,5,0.3,204.05
CA-2025-10210,2025-03-04,2025-03-05,First Class,CUST-158,Brooke Curtis,Consumer,United States,Christinemouth,Idaho,West,Electronics,Accessories,Accessories - Model Structure,1452.18,3,0.3,232.49
CA-2025-10211,2023-10-14,2023-10-15,First Class,CUST-263,Lisa Jones,Home Office,United States,Ashleyland,Mississippi,South,Office Supplies,Art,Art - Model Future,172.58,4,0.5,30.51
CA-2025-10212,2023-09-06,2023-09-11,Second Class,CUST-161,Shawn Ramirez,Corporate,United States,Lake Ashlee,Minnesota,South,Electronics,Audio,Audio - Model Third,405.49,6,0.2,53.67
CA-2025-10213,2023-03-24,2023-03-27,Same Day,CUST-167,Dustin Zhang,Corporate,United States,Jenniferburgh,Pennsylvania,South,Electronics,Laptops,Laptops - Model South,1267.87,7,0.3,397.4
CA-2025-10214,2023-01-26,2023-01-30,Second Class,CUST-244,Ann Jones,Corporate,United States,Pughview,Oklahoma,East,Furniture,Furnishings,Furnishings - Model Writer,1396.04,1,0.1,434.45
CA-2025-10215,2024-01-28,2024-01-29,Standard Class,CUST-297,Eric Mosley,Consumer,United States,Port Terryland,Louisiana,East,Furniture,Chairs,Chairs - Model Discussion,734.55,10,0.1,292.01
CA-2025-10216,2023-02-26,2023-03-02,Standard Class,CUST-162,Karen Hoover,Corporate,United States,Taylortown,West Virginia,West,Furniture,Chairs,Chairs - Model Allow,857.53,6,0.1,232.88
CA-2025-10217,2024-07-27,2024-07-30,First Class,CUST-127,Shannon Reynolds,Corporate,United States,Granttown,Arkansas,East,Electronics,Smartphones,Smartphones - Model Project,384.7,6,0.0,133.88
CA-2025-10218,2025-11-23,2025-11-25,Second Class,CUST-134,James Mclean,Corporate,United States,Gilltown,Arizona,Central,Office Supplies,Art,Art - Model New,751.65,9,0.5,92.35
CA-2025-10219,2024-01-20,2024-01-24,First Class,CUST-292,Kaylee Medina,Home Office,United States,Fernandezstad,Iowa,West,Furniture,Tables,Tables - Model Station,988.3,10,0.0,455.46
CA-2025-10220,2025-10-25,2025-10-28,Second Class,CUST-133,Alexander Cowan,Home Office,United States,West Kathrynhaven,New Jersey,East,Electronics,Audio,Audio - Model Century,784.67,4,0.1,291.54
CA-2025-10221,2025-01-16,2025-01-21,Same Day,CUST-132,Evan Davis,Consumer,United States,New Crystalmouth,Ohio,West,Furniture,Bookcases,Bookcases - Model Family,1212.65,4,0.3,358.97
CA-2025-10222,2023-03-12,2023-03-15,Same Day,CUST-246,Ronald Wright,Home Office,United States,Port Leonardfurt,Georgia,East,Electronics,Audio,Audio - Model Wonder,156.8,4,0.1,28.46
CA-2025-10223,2025-09-01,2025-09-04,First Class,CUST-264,Kristie Frazier,Home Office,United States,East Dannymouth,Texas,East,Office Supplies,Binders,Binders - Model Tend,702.85,9,0.2,122.15
CA-2025-10224,2024-11-11,2024-11-16,First Class,CUST-185,Jackson Soto,Home Office,United States,Lehaven,Alaska,Central,Furniture,Chairs,Chairs - Model Some,47.28,2,0.2,5.85
CA-2025-10225,2025-03-31,2025-04-03,First Class,CUST-200,Jeffrey Wright,Corporate,United States,Flemingmouth,New Mexico,Central,Furniture,Furnishings,Furnishings - Model Detail,980.01,3,0.5,97.24
CA-2025-10226,2023-02-09,2023-02-12,Second Class,CUST-214,Wayne Mitchell,Home Office,United States,Brownstad,Nevada,Central,Electronics,Laptops,Laptops - Model Parent,558.74,8,0.3,74.37
CA-2025-10227,2024-08-25,2024-08-27,Same Day,CUST-141,Tiffany Cochran,Corporate,United States,Lake Frank,Arizona,Central,Office Supplies,Art,Art - Model Friend,1399.84,4,0.0,587.76
CA-2025-10228,2023-10-17,2023-10-21,Standard Class,CUST-185,Billy Thompson,Consumer,United States,New Kenneth,Maine,Central,Office Supplies,Storage,Storage - Model Any,1151.38,7,0.5,87.68
CA-2025-10229,2023-10-15,2023-10-20,Standard Class,CUST-189,Jeanne Osborne,Corporate,United States,Port Jonville,Nebraska,West,Office Supplies,Binders,Binders - Model Various,1490.52,3,0.1,414.1
CA-2025-10230,2025-05-14,2025-05-19,First Class,CUST-186,Amber Arnold,Corporate,United States,South Eduardoview,West Virginia,South,Office Supplies,Binders,Binders - Model Back,1432.74,6,0.3,332.33
CA-2025-10231,2023-11-16,2023-11-21,First Class,CUST-235,Robin Johnson,Consumer,United States,Aliciafort,Oregon,East,Office Supplies,Art,Art - Model Practice,236.04,1,0.3,27.5
CA-2025-10232,2024-11-01,2024-11-06,First Class,CUST-182,Victoria Hines,Consumer,United States,South Melanie,Florida,East,Furniture,Tables,Tables - Model Safe,198.74,2,0.1,88.22
CA-2025-10233,2024-12-06,2024-12-09,Second Class,CUST-228,Jeremy Pham,Home Office,United States,Port Jessica,Connecticut,East,Office Supplies,Paper,Paper - Model Radio,532.38,9,0.2,198.19
CA-2025-10234,2024-10-10,2024-10-15,Second Class,CUST-161,Michael Miller,Consumer,United States,Lake Billy,Oklahoma,West,Furniture,Furnishings,Furnishings - Model Spend,292.08,4,0.3,75.85
CA-2025-10235,2025-05-18,2025-05-19,Standard Class,CUST-190,Crystal Kim,Home Office,United States,West Jamesport,Nebraska,East,Electronics,Laptops,Laptops - Model Arm,510.36,4,0.0,192.49
CA-2025-10236,2023-01-25,2023-01-26,First Class,CUST-142,Sarah Coleman,Consumer,United States,Elizabethport,South Carolina,West,Office Supplies,Paper,Paper - Model Friend,1444.52,2,0.5,199.75
CA-2025-10237,2025-09-29,2025-10-02,Standard Class,CUST-116,Sarah Lee,Corporate,United States,Garrettland,Pennsylvania,South,Furniture,Chairs,Chairs - Model Stand,346.29,2,0.5,44.77
CA-2025-10238,2024-05-18,2024-05-23,First Class,CUST-184,Travis Vargas,Corporate,United States,Robertmouth,Georgia,West,Electronics,Laptops,Laptops - Model Near,887.25,7,0.2,223.06
